Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Poland,POL,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,378340000,469870000,538570000,670140000,1128840000,,,,,,90594000000,1.20999E+11,1.49122E+11,1.79754E+11,1.99676E+11,2.12592E+11,2.3147E+11,2.77339E+11,2.92934E+11,3.34054E+11,3.49281E+11,3.65397E+11,3.89363E+11,4.14913E+11,4.63326E+11,4.9421E+11,5.28671E+11,5.39579E+11,5.61265E+11,5.81367E+11,3.78102E+11
Pre-demographic dividend,PRE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,585089933.3,795083847.9,,1346754322,1687433286,2248082122,2904001357,3519019164,4636825251,5434403089,7737851777,9731048174,10201998184,12053670654,14826268692,18091898525,22335671033,25995351204,28380602747,28865434303,33588780000,35389410000,37176340000,41948850000,44799280000,48447520000,52378690000,55496340000,58692380000,62118420000,66204080000,67292660000,69634740000,72726698000,77152308000,80260057000,79244684000,75390854000,78409327000,83126403000
Paraguay,PRY,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1452E+12,9.358E+12,1.03191E+13,1.16135E+13,1.39648E+13,1.52835E+13,1.85111E+13,2.31204E+13,,
Pacific island small states,PSS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27108782138,32145287249,49120050045,46605985184,59845575756,69019272512,85271681000,,,,
Romania,ROU,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,27370000,24814000,23141000,21143000,23528000,33962000,35584000,34335000,31356000,31997000,28606000,72488000,230606000,599039000,1481703000,2145100000,3106200000,7666500000,11934900000,18982900000,27951800000,39063900000,48613500000,61039600000,77638100000,91509300000,1.09691E+11,1.41982E+11,1.75321E+11,1.83166E+11,1.87566E+11,1.97284E+11,1.97608E+11,2.00109E+11,2.12711E+11
Russian Federation,RUS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65195E+11,1.65195E+11,,,6.58498E+11,9.78446E+11,1.54609E+12,2.03543E+12,2.44068E+12,3.04401E+12,3.67342E+12,4.31074E+12,5.249E+12,7.6491E+12,8.8878E+12,1.24606E+13,1.2678E+13,1.40366E+13,1.64782E+13,1.7959E+13,2.09127E+13
Rwanda,RWA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26481000000,29500000000,38895000000,,,,,,,,,,,,,,,,3.76523E+11,4.35423E+11,5.14217E+11,5.78363E+11,6.417E+11,6.339E+11,
South Asia,SAS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530090000,2047480000,,,,,,,,,,,,,,,
Senegal,SEN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.623E+11,4.251E+11,5.204E+11,,,,,,,,9.978E+11,9.95129E+11,1.1925E+12,1.2186E+12,,
Singapore,SGP,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12030000000,14042000000,14047000000,14273000000,12289000000,14844000000,21948000000,20265000000,22557000000,21605000000,26032000000,29232000000,26753000000,27112000000,27983000000,26790000000,30835000000,33130000000,39735000000,40393678000,40587400000,44879000000,45668400000,,
Solomon Islands,SLB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13114900000,16064300000,17701000000,2821300000,2561000000,2297100000,2692500000,3009500000,3604700000,3494600000,4092300000,4550600000,4454400000,5048607005,4897900000,5057000000,
San Marino,SMR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.002E+11,,,,,,,436881158,407247391.3,458818372.8,433097403.6,445704201.9,486217116.9,501880824.5,533870739.4,529154889,544546919.8,557688703.9,581845576.6,
Somalia,SOM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67589E+11,1.04362E+12,1.09508E+12,1.18845E+12,1.28099E+12,1.40566E+12,,
Sub-Saharan Africa (excluding high income),SSA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71398E+11,1.84269E+11,2.92628E+11,3.14423E+11,4.41769E+11,5.08435E+11,5.69445E+11,6.48777E+11,7.66694E+11,8.50538E+11,8.75136E+11,,
Suriname,SUR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543180575,752387028,843534338,1071483143,1282936578,1626407346,1819216563,1987365456,2467862720,2501718372,3019603785,3681167796,,
Slovak Republic,SVK,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272345273.3,288056356.4,311194917.7,327673980.6,449091928,417901147.5,468159204.4,15988913231,17147812521,17294927969,19138418642,19634704692,21643235376,23743907765,24017131144,24378911428,24812484876,16242196112,17294139909
Slovenia,SVN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557336004,2278834919,2937322651,3534051077,3958020364,4640711067,5232849274,5909697880,7210568820,8242773845,9050912497,9909184915,10644251769,11395922893,11981813831,12325643050,13875074115,14898776510,15115887472,15655847670,15220759834,,
Sweden,SWE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,53640000000,59540000000,70830000000,84400000000,1.0372E+11,1.2577E+11,1.5044E+11,1.7708E+11,2.0243E+11,2.3925E+11,2.6661E+11,3.1315E+11,3.4039E+11,3.8103E+11,4.0008E+11,4.1473E+11,4.3798E+11,4.7755E+11,5.4513E+11,6.0744E+11,6.5749E+11,7.3289E+11,7.4132E+11,8.0731E+11,7.79988E+11,7.79205E+11,8.02409E+11,8.19477E+11,8.22545E+11,8.22646E+11,8.64687E+11,9.01387E+11,9.10638E+11,9.58452E+11,9.8371E+11,1.02407E+12,1.05304E+12,1.09834E+12,1.1548E+12,1.17283E+12,1.20085E+12,1.25648E+12,1.29493E+12
Swaziland,SWZ,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190100000,1163000000,1133700000,1286600000,1423800000,1475200000,1478600000,1515100000,1526700000,1810500000,1372500000,1737500000,1833400000,2224100000,2517900000,2625193814,3398300000,3585205065,3470492204,4035620526,,
Syrian Arab Republic,SYR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28193E+11,1.36971E+11,1.6089E+11,1.78122E+11,1.78332E+11,2.0078E+11,2.48498E+11,2.77044E+11,3.17213E+11,3.25697E+11,3.75327E+11,4.4218E+11,,,,,
Turks and Caicos Islands,TCA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56618E+11,1.79012E+11,1.99734E+11,2.09559E+11,1.9614E+11,2.34135E+11,2.26593E+11,2.7618E+11,3.59637E+11,4.59043E+11,
Thailand,THA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,21235000000,26478000000,28855000000,37984000000,45207000000,49673000000,63612000000,78097000000,1.01782E+11,1.17305E+11,1.37492E+11,1.49048E+11,1.61515E+11,1.79758E+11,1.84882E+11,1.93706E+11,2.04365E+11,2.32395E+11,2.57173E+11,2.92276E+11,3.25648E+11,3.69998E+11,4.14096E+11,4.55792E+11,5.18832E+11,6.23268E+11,7.73689E+11,9.36374E+11,6.84625E+11,8.41488E+11,1.16496E+12,9.38395E+11,1.07733E+12,1.16615E+12,1.26555E+12,1.50223E+12,1.6559E+12,1.77834E+12,1.88185E+12,2.19551E+12,2.30114E+12,2.46376E+12,2.55465E+12
Tajikistan,TJK,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116462000,134602000,160005000,243089000,,531775000,847846000,,,,,,,,,,
Turkmenistan,TKM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6685600000,7304800000,8014000000,,,,,,13125612700,14016400000,15727900000,18920800000,22807000000,34212500000,33570300000,46332000000,40039600000,43366000000,,,,
Tunisia,TUN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289300000,3541500000,3790600000,4169700000,4434900000,4838400000,5341700000,5764200000,6185400000,6786700000,7364600000,7883500000,8445400000,8974100000,10010800000,10949700000,11828900000,13050600000,15103400000,16361700000,17684700000,22291900000,24950100000,,
Turkey,TUR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,43100,55100,60900,91700,115900,168200,254000,520100,954100,1242500,,2329600,3857700,5870400,6982100,10792500,18659900,34064600,60121100,121192300,206290000,454545000,848544000,1626661000,3718611000,7950337000,15719147000,,,,,,,,,,2.97234E+11,3.59254E+11,3.89252E+11,4.32284E+11,4.75938E+11,5.42728E+11,6.11185E+11
Tuvalu,TUV,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89465E+12,7.75964E+12,8.73855E+12,1.08388E+13,,
Uganda,UGA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21648E+12,1.45387E+12,2.21966E+12,2.47376E+12,2.68772E+12,2.49278E+12,2.67382E+12,3.01986E+12,3.48769E+12,3.75983E+12,4.17362E+12,5.69423E+12,7.40879E+12,7.17694E+12,,
Ukraine,UKR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32833100000,45701300000,56387800000,65473448056,79438130769,1.13833E+11,1.59123E+11,2.00216E+11,2.5191E+11,3.53753E+11,3.71816E+11,4.43124E+11,4.97527E+11,5.76897E+11,,
Upper middle income,UMC,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383000000,5282000000,9751000000,17080000000,26595000000,33208000000,45474000000,59557000000,69335000000,71913000000,73321000000,75907442585,80670334179,94845096535,1.04466E+11,1.12873E+11,1.26622E+11,1.4557E+11,1.62874E+11,2.08163E+11,2.37738E+11,2.69761E+11,3.18026E+11,,
United States,USA,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,2.2766E+11,2.5509E+11,2.7633E+11,3.2806E+11,3.6967E+11,4.081E+11,4.4971E+11,4.9712E+11,5.8701E+11,6.7363E+11,7.5112E+11,8.2866E+11,8.6689E+11,9.6216E+11,1.01808E+12,1.03777E+12,1.10124E+12,1.17701E+12,1.28559E+12,1.40925E+12,1.42263E+12,1.46893E+12,1.51075E+12,1.56867E+12,1.61506E+12,1.66316E+12,1.69668E+12,1.74367E+12,1.83764E+12,2.06422E+12,2.19491E+12,2.36602E+12,2.49661E+12,2.70331E+12,2.84458E+12,3.01927E+12,3.36793E+12,3.70242E+12,3.92447E+12,3.95802E+12,3.89737E+12,3.8698E+12,3.9847E+12
Uzbekistan,UZB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439258000,577134000,772326000,944070000,1539699000,2446799000,4792622000,8533526000,10497867000,11852861000,17236415000,21420436000,25149972000,33765306530,52547720064,76222927057,,,,,,,,,
British Virgin Islands,VGB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893000000,,,,,5781000000,6481000000,6424000000,6401000000,6509000000,,,,,,,,,,13272000000,15108900000,15614700000,,,
West Bank and Gaza,PSE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874570116,2297950000,2238000000,3036229746,3010475548,3073507572,3153512652,3137549838,3405682616,3725136903
World,WLD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432018.0442,453249.7033,453255.0786,,
"Yemen, Rep.",YEM,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,2914000000,3482000000,4512000000,5590000000,6630000000,7431000000,8540000000,10227000000,12302000000,15319000000,19349000000,24060000000,28315000000,34519000000,42308000000,49980000000,60729000000,70834000000,82849000000,93093000000,1.17029E+11,1.40227E+11,1.4069E+11,1.62526E+11,1.89617E+11,2.00972E+11,2.1716E+11,2.34231E+11,2.57343E+11,2.83805E+11,3.22214E+11,3.69179E+11,4.23057E+11,4.70304E+11,5.31719E+11,6.12019E+11,7.09766E+11,8.08587E+11,8.73417E+11,9.77247E+11,1.07643E+12,1.23005E+12,1.28703E+12
"Congo, Dem. Rep.",COD,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.735776667,90.23666667,2928.756667,47209.58333,3177260,32540000,332720000,776650000,1084355000,5237000000,26944299000,1.26059E+11,2.26391E+11,2.78951E+11,4.22177E+11,7.43709E+11,9.76415E+11,1.1016E+12,1.36707E+12,1.70722E+12,1.63517E+12,,,,
Zambia,ZMB,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291800000,1303500000,,2085233348,2614386227,3652856146,5186640030,7347492183,6543200000,10477370818,11252873158,11314098055,13323914002,17627900000,,,
Zimbabwe,ZWE,Expense (current LCU),GC.XPN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154229645,2093611452,1972359692,1677889338,1522601298,2283033792,2824532000,2834054352,,,,,,,,,,,,,,,,,
